Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2e2pvgQBhDkqfckGiqF48O,"Angel","黑色柳丁","David Tao",2002-06-29,232400,43,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:11:24Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.524,0.332,8,-9.708,1,0.0265,0.721,0.000398,0.111,0.276,77.958,4
spotify:track:4GGBsgIMDQEUGlsESstDFy,"蘇麗珍","愛愛愛","Khalil Fong",2006-12-31,217093,48,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:13:21Z,"chinese r&b,mandopop,c-pop,taiwanese pop,cantopop","WM Hong Kong",0.74,0.515,9,-5.586,1,0.0641,0.073,0,0.121,0.585,88.495,4
spotify:track:29HZUAN3lNDhEYhbccol8H,"十七歲","陶喆同名專輯","David Tao",1997-12-06,261640,36,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:15:12Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.588,0.425,11,-10.441,0,0.0304,0.531,0,0.0739,0.34,78.006,4
spotify:track:3n1pQaVXdH9KGW8z2BbqAP,"絲路","絲路","Fish Leong",2005-09-16,301440,47,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:16:21Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.522,0.34,5,-8.022,1,0.0304,0.867,0,0.0907,0.607,72.51,4
spotify:track:3uIzOtEOBUBXtjEMYfGvXS,"歸零","0","Sandy Lam",2024-01-05,271906,40,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:16:35Z,"cantopop,mandopop,c-pop,taiwanese pop","Universal Music Ltd.",0.68,0.715,7,-6.644,0,0.0263,0.00201,0.00443,0.272,0.555,109.998,4
spotify:track:488POZ0bB10TULhedwrt9i,"蝴蝶","黑色柳丁","David Tao",2002-06-29,283200,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:17:21Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.5,0.639,10,-4.359,1,0.0294,0.271,0,0.151,0.309,147.136,4
spotify:track:1JjWHxw4TKlUsBbOMhcQUp,"Dumplings","我很抱歉","icyball 冰球樂團",2025-12-11,189994,42,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:23:23Z,"taiwanese indie,chinese r&b,taiwanese pop,chinese indie,mandopop,c-pop","何樂音樂有限公司",0.731,0.882,11,-5.617,0,0.0791,0.0172,0,0.333,0.641,121.997,4
spotify:track:5tqjFAm0Byo65VmopgMMh6,"纯妹妹","纯妹妹","單依純",2024-07-19,191918,41,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:24:07Z,"mandopop,c-pop,chinese r&b,gufeng","百沐娱乐",0.717,0.812,7,-4.241,1,0.105,0.0981,0.0000293,0.249,0.689,117.025,4
spotify:track:0iErc2bUoLE0Xvo8enaTGB,"追","太美麗","David Tao",2006-07-31,209600,34,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:33:28Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.729,0.625,6,-9.885,0,0.0627,0.549,0,0.118,0.414,100.995,4
spotify:track:1nMZpmC4V3l5WQO1UkHF8u,"超跑女神","驚嘆號","Jay Chou",2011-11-11,156626,37,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:35:33Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.73,0.595,9,-9.271,1,0.0356,0.111,0.000216,0.372,0.678,140.062,4
spotify:track:4PdVBteRApQTWQZmDukMM5,"BB88","回到未來","Khalil Fong",2012-11-12,198706,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:36:14Z,"chinese r&b,mandopop,c-pop,taiwanese pop,cantopop","WM Hong Kong",0.739,0.608,9,-9.143,0,0.0538,0.447,0.0000014,0.11,0.665,137.003,4
spotify:track:0OXINTkSPTozv82CWvDbTa,"醉後喜歡我","我好斯文","icyball 冰球樂團",2021-12-17,239575,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:58:23Z,"taiwanese indie,chinese r&b,taiwanese pop,chinese indie,mandopop,c-pop","Pourquoi Pas Music Limited",0.536,0.62,1,-5.779,1,0.0473,0.284,0,0.115,0.389,160.157,4
spotify:track:63N9fNPJ5kkbvtntCwgIbm,"能不能和我留在台北（陪我幾天）","能不能和我留在台北 ( 陪我幾天 )","icyball 冰球樂團",2022-12-22,243000,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:00:51Z,"taiwanese indie,chinese r&b,taiwanese pop,chinese indie,mandopop,c-pop","何樂音樂有限公司",0.644,0.786,11,-7.147,1,0.0256,0.0133,0,0.0758,0.784,95.991,4
spotify:track:6OAUhxFZzaRHHC8XiuIkvb,"人質","我要快樂 (Deluxe Version)","A-Mei Chang",2006-02-17,232853,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:06:15Z,"mandopop,taiwanese pop,c-pop,malay pop","WM Hong Kong",0.366,0.28,8,-7.394,1,0.033,0.884,0.00000182,0.129,0.258,128.895,4
spotify:track:5Kc0fVPgQ808lwikSxCh70,"醜","醜奴兒","No Party For Cao Dong",2016-02-19,117653,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:08:08Z,"taiwanese indie,chinese rock,chinese indie,taiwanese pop,mandopop","草東沒有派對",0.757,0.65,11,-11.501,0,0.0541,0.0189,0.916,0.1,0.516,125.025,4
spotify:track:51Stp1ua94mBRxfwDKsflc,"勇敢","勇敢","A-Mei Chang",2003-06-25,239916,54,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:28:34Z,"mandopop,taiwanese pop,c-pop,malay pop","WM Hong Kong",0.309,0.499,8,-6.577,1,0.0337,0.879,0,0.2,0.268,125.642,4
spotify:track:1iXwtBYscHBXA2kQcEa4EN,"都什麼時候了","你在看我嗎","A-Mei Chang",2011-04-23,276360,23,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:29:54Z,"mandopop,taiwanese pop,c-pop,malay pop","Mei Entertainment Ltd",0.53,0.561,5,-6.622,0,0.0282,0.806,0,0.172,0.443,129.939,4
spotify:track:5qN9ZkTEdOvUGWMLxbnyRp,"你在看我嗎","你在看我嗎","A-Mei Chang",2011-04-23,236373,23,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:29:54Z,"mandopop,taiwanese pop,c-pop,malay pop","Mei Entertainment Ltd",0.702,0.762,1,-6.955,0,0.116,0.544,0.0000029,0.06,0.785,150.051,4
spotify:track:0CEbX1Ez5twKm4MfDOEGMk,"好膽你就來","阿密特意識專輯","A-Mei Chang",2009-06-26,208520,45,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:31:10Z,"mandopop,taiwanese pop,c-pop,malay pop","Mei Entertainment Ltd",0.602,0.935,10,-3.767,0,0.0925,0.134,0,0.124,0.622,120.03,4
spotify:track:2JkRx3FRCuRz6hlXXFkzGR,"愛","[i] (Hong Kong Edition)","Karen Mok",2002-04-18,193791,27,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:34:10Z,"mandopop,c-pop,taiwanese pop,cantopop","Columbia",0.534,0.433,8,-9.034,1,0.0353,0.69,0,0.11,0.102,110.026,3
spotify:track:6J3YmODloSi669U6cKbtTH,"千年之戀","無限","F.I.R.",2005-04-06,228173,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:44:36Z,"mandopop,taiwanese pop,c-pop,malay pop","WM Taiwan",0.414,0.851,5,-3.115,1,0.11,0.14,0,0.423,0.256,142.399,4
spotify:track:6HmGUhkGZqLBncW2b8jPuw,"眷戀","飛行部落","F.I.R.",2006-07-28,246666,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:45:17Z,"mandopop,taiwanese pop,c-pop,malay pop","WM Taiwan",0.509,0.628,1,-5.603,0,0.0288,0.447,0,0.0872,0.397,159.831,4
spotify:track:2Eec6lB0C8H16pvmoTUK02,"浪漫血液","新地球","JJ Lin",2014-12-27,272529,54,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:50:24Z,"mandopop,c-pop,taiwanese pop,malay pop","JFJ PRODUCTIONS CORP. LIMITED",0.473,0.58,4,-4.802,1,0.0313,0.462,0,0.0986,0.219,135.832,4
spotify:track:2jrA7YMMDe3hy1x4ZeKUE4,"顏色","Sunny Day 好心情","CoCo Lee",1998-06-18,203733,18,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:51:50Z,"mandopop,taiwanese pop,c-pop,cantopop","Columbia",0.756,0.891,11,-5.041,0,0.0515,0.0215,0,0.348,0.806,100.499,4
spotify:track:60VahOCbs7tWF0kf9om1nd,"Don't Stop (Bring it all back)","Don't Stop","JOLIN",2000-04-01,214866,32,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T17:57:32Z,"mandopop,c-pop,taiwanese pop,malay pop","Sony Music Entertainment",0.75,0.924,11,-4.062,1,0.0715,0.297,0,0.166,0.855,110.098,4
spotify:track:6W9X9NJSY8GeWGcuMP0y97,"也許明天","也許明天","A-Mei Chang",2004-09-23,304200,37,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:00:34Z,"mandopop,taiwanese pop,c-pop,malay pop","WM Hong Kong",0.518,0.474,7,-6.671,0,0.0325,0.766,0,0.0954,0.21,120.044,3
spotify:track:1VCrwYKfWV6dFr21LG1dGD,"愛的天靈靈","Magic Cyndi","Cyndi Wang",2007-04-01,232226,34,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:02:05Z,"mandopop,taiwanese pop,c-pop,malay pop","Sony Music Entertainment",0.776,0.942,0,-2.435,1,0.0735,0.086,0.000232,0.786,0.864,101.978,4
spotify:track:3xlXKL6CnMwPgvzJToFeQO,"大火","感謝愛人","Jess Lee",2011-09-16,324466,55,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:06:51Z,"mandopop,taiwanese pop,c-pop","WM Taiwan",0.445,0.455,1,-5.817,1,0.0351,0.786,0,0.129,0.119,137.46,4
spotify:track:3aYrODYvFONIvLXMc9VwDv,"陰天","含情莫莫.莫文蔚全精選集","Karen Mok",2002-03-14,242817,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:08:47Z,"mandopop,c-pop,taiwanese pop,cantopop","Rock Records Co., Ltd.",0.718,0.52,10,-9.431,1,0.0374,0.554,0.00000936,0.174,0.262,133.974,4
spotify:track:5opcpRef7FUmN7DV2nq2jc,"十二樓","十二樓的莫文蔚","Karen Mok",2000-10-26,313333,37,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:10:29Z,"mandopop,c-pop,taiwanese pop,cantopop","Rock Records Co., Ltd.",0.485,0.331,5,-10.13,0,0.0447,0.269,0.000909,0.197,0.286,119.896,4
spotify:track:58lUqo0C6fVraE6vwR1GzJ,"寂寞的戀人啊","十二樓的莫文蔚","Karen Mok",2000-10-26,248360,48,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:12:04Z,"mandopop,c-pop,taiwanese pop,cantopop","Rock Records Co., Ltd.",0.684,0.351,10,-10.107,1,0.037,0.69,0.00000497,0.0889,0.17,121.96,4
spotify:track:4sZDrNBr9EsEvoOj7Z9Gr7,"山丘","山丘","Jonathan Lee",2013-09-28,405800,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:16:15Z,"mandopop,taiwanese pop,c-pop,chinese rock","Bin Music International Limited",0.591,0.604,3,-8.625,1,0.0766,0.358,0.0000189,0.0748,0.23,141.94,4
spotify:track:39Y0ulNzNRO40yD104JbVo,"只要你快樂","只要你快樂","汪佩蓉",2005-08-12,276048,37,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:18:00Z,"chinese r&b,taiwanese pop,mandopop,c-pop","Rock Records Co., Ltd.",0.563,0.487,0,-7.457,1,0.0341,0.613,0,0.0858,0.27,118.077,4
spotify:track:5plHkhLqsFla3nUJhtSZ7w,"夏天","好玖","Nicky Lee",2010-09-17,226240,55,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:24:18Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","音岄有限公司 iNmusic Ltd.",0.557,0.726,8,-6.702,1,0.0317,0.594,0.0000024,0.0686,0.55,94.003,4
spotify:track:0N0N9YdBHJSdffySq2J2eO,"給我你的愛","稍息立正我愛你電視原聲帶","Tank",2017-08-11,285859,32,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:28:02Z,"mandopop,taiwanese pop,c-pop","HIM International Music Inc.",0.595,0.452,9,-7.284,1,0.0291,0.232,0.0000819,0.796,0.309,119.989,4
spotify:track:6VGKH5S75QwhrLRkZVe8Ow,"我要飛 Wo Yao Fei","妹力新世紀","A-Mei Chang",1999-12-28,216933,28,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:31:01Z,"mandopop,taiwanese pop,c-pop,malay pop","Sony Music Entertainment",0.66,0.868,10,-4.882,0,0.049,0.078,0.000156,0.254,0.532,138,4
spotify:track:6GZmq6KG1gZwAWHXc1H9ji,"I.O.I.O","Super Star","S.H.E",2003-08-22,179640,24,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:31:52Z,"mandopop,taiwanese pop,c-pop,malay pop","HIM",0.797,0.857,11,-4.452,0,0.0689,0.227,0.00016,0.106,0.965,135.992,4
spotify:track:1S0PhR401vBaAZp2B7Zx0d,"五月天","PLAY","S.H.E",2007-05-11,232506,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:32:40Z,"mandopop,taiwanese pop,c-pop,malay pop","HIM",0.616,0.618,11,-7.207,1,0.0385,0.667,0,0.0935,0.386,139.997,4
spotify:track:2sddzQtKE9DzImv6WR9wrw,"就是愛","城堡","JOLIN",2004-02-27,256235,40,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:36:07Z,"mandopop,c-pop,taiwanese pop,malay pop","Epic",0.676,0.706,7,-4.099,1,0.0247,0.368,0,0.268,0.801,93.001,4
spotify:track:4L7zOw7KpdtmJc4uLLsZBi,"仰望","仰望","Rainie Yang",2011-08-26,214093,42,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:39:58Z,"mandopop,taiwanese pop,c-pop,malay pop","Epic",0.696,0.612,6,-6.188,1,0.0367,0.876,0,0.0686,0.423,121.95,4
spotify:track:3d5CdkcQnPcfODJBzjD6It,"親愛的你怎麼不在身邊","想起","Maggie Chiang",2001-08-01,258333,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:44:06Z,"mandopop,taiwanese pop,c-pop","Gold Typhoon Taiwan",0.641,0.295,11,-9.415,1,0.0257,0.801,0,0.0967,0.272,81.983,4
spotify:track:1vRWBwDWDbuyzTSBHLQkq4,"我也很想他","孫燕姿STEFANIE同名專輯","Stefanie Sun",2004-10-26,257200,58,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:50:21Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.547,0.383,2,-8.717,1,0.0321,0.76,0,0.121,0.397,129.784,4
spotify:track:5cgKQimJa7KTXzFkRWClhk,"崇拜","崇拜","Fish Leong",2007-11-09,237533,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:53:22Z,"mandopop,taiwanese pop,c-pop,malay pop","Bin Music International Limited",0.389,0.312,3,-6.902,1,0.027,0.812,0,0.207,0.367,72.753,4
spotify:track:6kMtvUQldyNcNMMUVo9ZvD,"愛久見人心","愛久見人心","Fish Leong",2012-08-10,296573,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T18:53:59Z,"mandopop,taiwanese pop,c-pop,malay pop","FISH MUSIC PRODUCTION CO., LTD. TAIWAN BRANCH (SAMOA)",0.516,0.507,2,-6.428,1,0.0289,0.723,0,0.0604,0.452,93.874,4
spotify:track:558dTfMGywYbzFX0zVU4aC,"当你孤单你会想起谁","From Now On 新歌＋精选","Nicholas Teo",2008-02-19,255440,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T19:16:27Z,"mandopop,taiwanese pop,c-pop,malay pop","WM Singapore",0.668,0.499,11,-4.87,1,0.0248,0.473,0,0.135,0.297,91.006,4
spotify:track:4kH3O6ghiJbBCTdNqu0OAq,"冰雨","愛在刻骨銘心時","Andy Lau",1997,274653,55,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T14:35:15Z,"cantopop,mandopop,c-pop","East Asia Music (Holdings) Limited",0.652,0.368,6,-9.929,1,0.0317,0.654,0,0.115,0.314,121.97,4
spotify:track:48CO1sBqnU2BfTSXstmFno,"我喜歡","戀愛的力量","Fish Leong",2003-11-22,292213,33,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T14:42:01Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.777,0.413,1,-8.283,1,0.0314,0.67,0.00000151,0.1,0.357,105.099,4
spotify:track:35zhsvo0bVbaaTYROqAq48,"不值得 (R&B版) | UNWORTHY","不值得 (R&B版) | UNWORTHY","YihaoXingg",2026-01-27,249600,33,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T14:45:39Z,"chinese r&b,c-pop,mandopop","11363616 Records DK",0.476,0.676,0,-7.171,0,0.0379,0.113,0,0.368,0.368,80.165,4
spotify:track:30QjAKDjn3auoVFiYzzhlV,"我要快樂","我要快樂 (Deluxe Version)","A-Mei Chang",2006-02-17,251306,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T14:46:22Z,"mandopop,taiwanese pop,c-pop,malay pop","WM Hong Kong",0.333,0.512,7,-5.227,1,0.038,0.502,0,0.0982,0.122,133.343,4
spotify:track:1bhXYLkHLt6ucYSCwzue3k,"我的愛","孫燕姿STEFANIE同名專輯","Stefanie Sun",2004-10-26,261440,54,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T14:47:02Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.24,0.3,9,-8.623,1,0.039,0.808,0,0.096,0.198,65.79,4
spotify:track:2EgnIgtdj2vrDCwUUaMHVf,"同花順","12蓮花 原著電影原聲帶 (Original Motion Picture Soundtrack)","林倛玉",2008-08-07,237960,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T14:48:06Z,"mandopop,c-pop","Funkie Monkies Productions Pte Ltd",0.515,0.293,6,-10.661,1,0.0405,0.9,0,0.125,0.554,123.719,4
spotify:track:7gxQL3QcWTy5VqCrnLPdJH,"好想談戀愛","好想談戀愛","Mavis Fan",1996-12-05,264440,23,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T14:50:39Z,"mandopop,taiwanese pop,chinese indie,c-pop","Linfair",0.699,0.539,11,-9.023,1,0.0305,0.698,0.000117,0.331,0.652,125.924,4
spotify:track:1Fu7RcxYNKcqNQFqYj4gqI,"庆幸有你爱我","庆幸拥有蔡淳佳","Joi Chua",2007-12-01,275146,42,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T14:51:47Z,"mandopop,c-pop,taiwanese pop","WM Singapore",0.486,0.433,10,-7.527,1,0.0309,0.453,0,0.173,0.26,101.997,4
spotify:track:2ALk5tEmnuBdjJognQLHzQ,"冬天的秘密","恋人创世纪","Steve Chou",2009-04-07,272560,48,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T14:55:10Z,"mandopop,gufeng,c-pop,taiwanese pop","Hasayake Music Co., Ltd.",0.497,0.548,4,-5.67,0,0.0278,0.447,0,0.319,0.415,76.001,4
spotify:track:4BD9LjL7c0QoQjGEd684km,"愛情證書 - Remastered","同名專輯 (Remastered)","Stefanie Sun",2000,255733,44,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T14:58:38Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.591,0.403,1,-8.373,1,0.0294,0.756,0,0.099,0.263,122.925,4
spotify:track:6YxWkNIvOVxUE3L21Ga9yt,"學不會","學不會","JJ Lin",2012-01-12,229500,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:03:06Z,"mandopop,c-pop,taiwanese pop,malay pop","就是俊傑音樂股份有限公司",0.454,0.604,6,-4.897,1,0.0348,0.67,0,0.0981,0.203,124.012,4
spotify:track:4daA20tBusVX29bUWgd8Dw,"交換餘生","交換餘生","JJ Lin",2020-09-16,276338,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:03:15Z,"mandopop,c-pop,taiwanese pop,malay pop","WM Taiwan",0.49,0.496,2,-6.825,1,0.0302,0.0473,0.00000155,0.351,0.173,130.219,4
spotify:track:4lA1hN98XTrDrvVaCEXvwF,"關鍵詞","和自己對話","JJ Lin",2015-12-25,207814,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:03:39Z,"mandopop,c-pop,taiwanese pop,malay pop","JFJ PRODUCTIONS CORP. LIMITED",0.473,0.417,0,-9.474,1,0.0314,0.827,0,0.117,0.329,136.056,4
spotify:track:0w0u6SaUF3mtxMX0Dohnud,"手心的薔薇 (ft. 鄧紫棋)","新地球","JJ Lin;G.E.M.",2014-12-27,280053,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:03:59Z,"mandopop,c-pop,taiwanese pop,malay pop,cantopop,gufeng","JFJ PRODUCTIONS CORP. LIMITED",0.208,0.497,7,-5.704,1,0.0322,0.851,0,0.276,0.168,174.028,4
spotify:track:46QANYYBeO2YJ0czgz622L,"最初的記憶（《夏至未至》電視劇片尾曲）","最初的記憶（《夏至未至》電視劇片尾曲）","LaLa Hsu",2017-06-09,256670,54,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:05:51Z,"mandopop,taiwanese pop,c-pop,gufeng,malay pop","AsiaMuse",0.57,0.281,5,-11.162,1,0.0308,0.895,0,0.0751,0.283,135.97,4
spotify:track:5R3KGS53DCrlbi6cxECAEH,"無人知曉","無人知曉","Hebe Tien",2020-09-25,288733,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:06:30Z,"mandopop,c-pop,taiwanese pop,malay pop","何樂音樂有限公司",0.471,0.432,4,-7.846,0,0.0454,0.859,0,0.0915,0.159,129.386,4
spotify:track:0kWLr2HuYEBqIimfuKpfC2,"分手快樂","Sunrise 我喜歡","Fish Leong;黃嘉千;阿鳳;汪佩蓉",2002-02-07,247257,29,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:07:22Z,"mandopop,taiwanese pop,c-pop,malay pop,chinese r&b","Rock Records Co., Ltd.",0.52,0.381,3,-7.568,1,0.0345,0.47,0,0.104,0.24,135.738,4
spotify:track:3ACOnPSMkn60ll5r2w6IaX,"死了都要愛","挑信","信樂團",2004-12-03,269200,48,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:08:25Z,"chinese rock,mandopop,taiwanese pop,c-pop","Avex Taiwan Inc.",0.547,0.342,9,-6.152,0,0.0293,0.444,0,0.287,0.224,132.052,4
spotify:track:1LdvN4kUJTbERYCShHYdch,"明明很愛妳","門沒鎖","Victor Wong;Fish Leong",2004-04-30,246771,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:09:46Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.71,0.579,10,-7.291,1,0.0283,0.336,0,0.105,0.345,107.024,4
spotify:track:7kdre932ffUukVhoDOBmDi,"會痛的石頭","王妃","Jam Hsiao",2009-07-17,288666,43,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:10:13Z,"mandopop,taiwanese pop,c-pop,malay pop,chinese rock","China Fun Entertainment Ltd.",0.561,0.438,7,-7.156,1,0.0301,0.409,0,0.123,0.155,77.01,4
spotify:track:3NNDJfWMGHuNpvHWTImmlW,"慢冷","我好嗎? - 太陽如常升起","Fish Leong",2019-05-16,289604,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:12:44Z,"mandopop,taiwanese pop,c-pop,malay pop","Universal Music Taiwan",0.521,0.471,4,-8.247,1,0.0317,0.786,0,0.105,0.269,92.054,4
spotify:track:5564WIWy3XAxjTXY9edyJ5,"迷人的危險","df1","DANCE FLOW",2010-04-16,206013,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:12:55Z,"mandopop,taiwanese pop,c-pop","Avex Taiwan Inc.",0.661,0.666,8,-6.189,1,0.0421,0.0354,0,0.0777,0.406,137.996,4
spotify:track:7kofyJoXSTuwQaBPrvqtiM,"最重要的決定","Love & FanFan","Christine Fan",2011-03-18,244080,45,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:13:42Z,"mandopop,taiwanese pop,c-pop","Linfair",0.556,0.338,6,-9.641,1,0.0402,0.595,0,0.113,0.355,71.996,3
spotify:track:6kgIfsrBMGROn31uyhDoJC,"想自由","美妙生活","Yoga Lin",2011-05-06,281626,52,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:14:41Z,"mandopop,taiwanese pop,c-pop,chinese r&b,malay pop,taiwanese indie,cantopop","HIM",0.433,0.419,9,-9.428,1,0.0331,0.515,0,0.0969,0.18,129.78,4
spotify:track:4kpOPdQ18lBND0ZUi1kKD8,"我們的紀念日","我們的紀念日","Christine Fan",2006-11-14,270853,36,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:15:24Z,"mandopop,taiwanese pop,c-pop","Linfair",0.576,0.573,3,-6.551,1,0.0359,0.789,0,0.104,0.253,131.885,3
spotify:track:5E5iiAjLdZ6aAoV6oXluQO,"最浪漫的事","我的愛 我的夢 我的家","趙詠華",1994-06-04,266493,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:17:10Z,"mandopop,taiwanese pop","Rock Records Co., Ltd.",0.551,0.317,0,-11.808,1,0.0316,0.703,0,0.121,0.427,111.955,4
spotify:track:0qi7Dkh3oepaKgivmuAAFI,"你在 不在","愛異想","Amber Kuo",2009-05-01,263600,55,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:17:39Z,"taiwanese pop,mandopop,c-pop,chinese hip hop","WM Taiwan",0.565,0.501,6,-5.829,1,0.0332,0.419,0,0.0711,0.136,143.995,4
spotify:track:0b5o5rFTwlN8uDzJpkysZf,"不被祝福的幸福","天使之翼","Rainie Yang",2013-08-23,257839,42,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-23T15:18:11Z,"mandopop,taiwanese pop,c-pop,malay pop","Epic",0.444,0.427,7,-8.183,1,0.0315,0.572,0,0.127,0.355,136.693,4
